Province_State,Country_Region,Lat,Long,Date,Confirmed,Deaths,Combined_Key,ConfirmedNew,DeathsNew,ConfirmedNewMean,DeathsNewMean,Population
,Egypt,26.820553000000004,30.802497999999996,2020-04-22,3659,276,", Egypt",169.0,12.0,164.85714285714286,13.285714285714286,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-04-23,3891,287,", Egypt",232.0,11.0,174.0,13.0,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-04-24,4092,294,", Egypt",201.0,7.0,178.28571428571428,12.714285714285714,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-04-25,4319,307,", Egypt",227.0,13.0,183.85714285714286,11.857142857142858,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-04-26,4534,317,", Egypt",215.0,10.0,198.57142857142858,11.142857142857142,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-04-27,4782,337,", Egypt",248.0,20.0,207.0,12.428571428571429,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-04-28,5042,359,", Egypt",260.0,22.0,221.71428571428572,13.571428571428571,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-04-29,5268,380,", Egypt",226.0,21.0,229.85714285714286,14.857142857142858,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-04-30,5537,392,", Egypt",269.0,12.0,235.14285714285714,15.0,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-05-01,5895,406,", Egypt",358.0,14.0,257.57142857142856,16.0,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-05-02,6193,415,", Egypt",298.0,9.0,267.7142857142857,15.428571428571429,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-05-03,6465,429,", Egypt",272.0,14.0,275.85714285714283,16.0,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-05-04,6813,436,", Egypt",348.0,7.0,290.14285714285717,14.142857142857142,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-05-05,7201,452,", Egypt",388.0,16.0,308.42857142857144,13.285714285714286,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-05-06,7588,469,", Egypt",387.0,17.0,331.42857142857144,12.714285714285714,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-05-07,7981,482,", Egypt",393.0,13.0,349.14285714285717,12.857142857142858,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-05-08,8476,503,", Egypt",495.0,21.0,368.7142857142857,13.857142857142858,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-05-09,8964,514,", Egypt",488.0,11.0,395.85714285714283,14.142857142857142,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-05-10,9400,525,", Egypt",436.0,11.0,419.2857142857143,13.714285714285714,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-05-11,9746,533,", Egypt",346.0,8.0,419.0,13.857142857142858,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-05-12,10093,544,", Egypt",347.0,11.0,413.14285714285717,13.142857142857142,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-05-13,10431,556,", Egypt",338.0,12.0,406.14285714285717,12.428571428571429,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-05-14,10829,571,", Egypt",398.0,15.0,406.85714285714283,12.714285714285714,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-05-15,11228,592,", Egypt",399.0,21.0,393.14285714285717,12.714285714285714,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-05-16,11719,612,", Egypt",491.0,20.0,393.57142857142856,14.0,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-05-17,12229,630,", Egypt",510.0,18.0,404.14285714285717,15.0,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-05-18,12764,645,", Egypt",535.0,15.0,431.14285714285717,16.0,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-05-19,13484,659,", Egypt",720.0,14.0,484.42857142857144,16.428571428571427,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-05-20,14229,680,", Egypt",745.0,21.0,542.5714285714286,17.714285714285715,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-05-21,15003,696,", Egypt",774.0,16.0,596.2857142857143,17.857142857142858,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-05-22,15786,707,", Egypt",783.0,11.0,651.1428571428571,16.428571428571427,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-05-23,16513,735,", Egypt",727.0,28.0,684.8571428571429,17.571428571428573,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-05-24,17265,764,", Egypt",752.0,29.0,719.4285714285714,19.142857142857142,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-05-25,17967,783,", Egypt",702.0,19.0,743.2857142857143,19.714285714285715,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-05-26,18756,797,", Egypt",789.0,14.0,753.1428571428571,19.714285714285715,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-05-27,19666,816,", Egypt",910.0,19.0,776.7142857142857,19.428571428571427,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-05-28,20793,845,", Egypt",1127.0,29.0,827.1428571428571,21.285714285714285,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-05-29,22082,879,", Egypt",1289.0,34.0,899.4285714285714,24.571428571428573,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-05-30,23449,913,", Egypt",1367.0,34.0,990.8571428571429,25.428571428571427,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-05-31,24985,959,", Egypt",1536.0,46.0,1102.857142857143,27.857142857142858,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-06-01,26384,1005,", Egypt",1399.0,46.0,1202.4285714285713,31.714285714285715,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-06-02,27536,1052,", Egypt",1152.0,47.0,1254.2857142857142,36.42857142857143,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-06-03,28615,1088,", Egypt",1079.0,36.0,1278.4285714285713,38.857142857142854,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-06-04,29767,1126,", Egypt",1152.0,38.0,1282.0,40.142857142857146,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-06-05,31115,1166,", Egypt",1348.0,40.0,1290.4285714285713,41.0,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-06-06,32612,1198,", Egypt",1497.0,32.0,1309.0,40.714285714285715,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-06-07,34079,1237,", Egypt",1467.0,39.0,1299.142857142857,39.714285714285715,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-06-08,35444,1271,", Egypt",1365.0,34.0,1294.2857142857142,38.0,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-06-09,36829,1306,", Egypt",1385.0,35.0,1327.5714285714287,36.285714285714285,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-06-10,38284,1342,", Egypt",1455.0,36.0,1381.2857142857142,36.285714285714285,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-06-11,39726,1377,", Egypt",1442.0,35.0,1422.7142857142858,35.857142857142854,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-06-12,41303,1422,", Egypt",1577.0,45.0,1455.4285714285713,36.57142857142857,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-06-13,42980,1484,", Egypt",1677.0,62.0,1481.142857142857,40.857142857142854,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-06-14,44598,1575,", Egypt",1618.0,91.0,1502.7142857142858,48.285714285714285,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-06-15,46289,1672,", Egypt",1691.0,97.0,1549.2857142857142,57.285714285714285,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-06-16,47856,1766,", Egypt",1567.0,94.0,1575.2857142857142,65.71428571428571,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-06-17,49219,1850,", Egypt",1363.0,84.0,1562.142857142857,72.57142857142857,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-06-18,50437,1938,", Egypt",1218.0,88.0,1530.142857142857,80.14285714285714,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-06-19,52211,2017,", Egypt",1774.0,79.0,1558.2857142857142,85.0,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-06-20,53758,2106,", Egypt",1547.0,89.0,1539.7142857142858,88.85714285714286,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-06-21,55233,2193,", Egypt",1475.0,87.0,1519.2857142857142,88.28571428571429,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-06-22,56809,2278,", Egypt",1576.0,85.0,1502.857142857143,86.57142857142857,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-06-23,58141,2365,", Egypt",1332.0,87.0,1469.2857142857142,85.57142857142857,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-06-24,59561,2450,", Egypt",1420.0,85.0,1477.4285714285713,85.71428571428571,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-06-25,61130,2533,", Egypt",1569.0,83.0,1527.5714285714287,85.0,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-06-26,62755,2620,", Egypt",1625.0,87.0,1506.2857142857142,86.14285714285714,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-06-27,63923,2708,", Egypt",1168.0,88.0,1452.142857142857,86.0,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-06-28,65188,2789,", Egypt",1265.0,81.0,1422.142857142857,85.14285714285714,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-06-29,66754,2872,", Egypt",1566.0,83.0,1420.7142857142858,84.85714285714286,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-06-30,68311,2953,", Egypt",1557.0,81.0,1452.857142857143,84.0,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-07-01,69814,3034,", Egypt",1503.0,81.0,1464.7142857142858,83.42857142857143,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-07-02,71299,3120,", Egypt",1485.0,86.0,1452.7142857142858,83.85714285714286,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-07-03,72711,3201,", Egypt",1412.0,81.0,1422.2857142857142,83.0,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-07-04,74035,3280,", Egypt",1324.0,79.0,1444.5714285714287,81.71428571428571,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-07-05,75253,3343,", Egypt",1218.0,63.0,1437.857142857143,79.14285714285714,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-07-06,76222,3422,", Egypt",969.0,79.0,1352.5714285714287,78.57142857142857,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-07-07,77279,3489,", Egypt",1057.0,67.0,1281.142857142857,76.57142857142857,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-07-08,78304,3564,", Egypt",1025.0,75.0,1212.857142857143,75.71428571428571,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-07-09,79254,3617,", Egypt",950.0,53.0,1136.4285714285713,71.0,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-07-10,80235,3702,", Egypt",981.0,85.0,1074.857142857143,71.57142857142857,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-07-11,81158,3769,", Egypt",923.0,67.0,1017.5714285714286,69.85714285714286,102334404
,Egypt,26.820553000000004,30.802497999999996,2020-07-12,82070,3858,", Egypt",912.0,89.0,973.8571428571429,73.57142857142857,102334404
